"RTL_STORE_CD","RTL_FIPS_COUNTY_DSC","RTL_PREMISE_TYPE_CD","RTL_CHANNEL_DSC","RTL_SUBCHANNEL_DSC","RTL_BEER_FLAG","RTL_LIQUOR_FLG"
"100792214","ADAMS","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"107508884","LARIMER","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105194095","JEFFERSON","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"105211039","FREMONT","ON","RECREATION","BILLIARD/BOWLING/ARCADE","Y","Y"
"102459981","EL PASO","ON","LODGING","FULL SERVICE LODGING","Y","Y"
"105206828","JEFFERSON","ON","DINING","CASUAL DINING","Y","Y"
"101611135","CHAFFEE","ON","DINING","CASUAL DINING","Y","Y"
"103526231","SAN MIGUEL","ON","LODGING","FULL SERVICE LODGING","Y","Y"
"101397497","GUNNISON","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"101423514","JEFFERSON","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107287930","EL PASO","ON","DINING","CASUAL DINING","Y","Y"
"200110067","JACKSON","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"200792593","ARAPAHOE","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"100269150","RIO BLANCO","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107385023","DENVER","ON","LODGING","FULL SERVICE LODGING","Y","Y"
"101921873","ROUTT","ON","DINING","CASUAL DINING","Y","Y"
"101397572","EL PASO","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105544328","BOULDER","ON","LODGING","FULL SERVICE LODGING","Y","Y"
"103852843","DOUGLAS","ON","DINING","CASUAL DINING","Y","Y"
"105193762","ADAMS","ON","LODGING","FULL SERVICE LODGING","Y","Y"
"105206412","PUEBLO","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101471512","EL PASO","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102211980","BOULDER","OFF","GROCERY","SUPERCENTER","Y","N"
"100792987","JEFFERSON","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"103689759","ADAMS","ON","DINING","CASUAL DINING","Y","N"
"105205316","ARAPAHOE","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"102107568","JEFFERSON","ON","DINING","FAST CASUAL","Y","Y"
"101610272","DENVER","ON","BAR/NIGHTCLUB","PREMIUM NIGHTCLUB","Y","Y"
"107412171","CROWLEY","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"100413982","EL PASO","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105202861","BENT","ON","DINING","CASUAL DINING","Y","Y"
"102520383","EL PASO","ON","RECREATION","PRIVATE CLUB","Y","Y"
"101611385","SUMMIT","ON","DINING","CASUAL DINING","Y","Y"
"101637024","EL PASO","ON","LODGING","RESORT/CONVENTION","Y","Y"
"101765057","OTERO","ON","DINING","CASUAL DINING","Y","Y"
"205202690","DENVER","ON","DINING","CASUAL DINING","Y","Y"
"101641539","BOULDER","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"205202053","BOULDER","ON","DINING","CASUAL DINING","Y","Y"
"101902459","EL PASO","ON","MILITARY ON-PREMISE","MILITARY FOOD SERVICE","Y","Y"
"202021557","DENVER","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"301447309","MESA","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"201423669","JEFFERSON","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105194740","LARIMER","ON","DINING","CASUAL DINING","Y","Y"
"105206300","EL PASO","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101796254","CUSTER","ON","DINING","CASUAL DINING","Y","Y"
"105525391","ADAMS","ON","DINING","CASUAL DINING","Y","Y"
"205211078","ROUTT","ON","DINING","CASUAL DINING","Y","Y"
"105529912","BROOMFIELD","ON","DINING","CASUAL DINING","Y","Y"
"105202798","EAGLE","ON","DINING","CASUAL DINING","Y","Y"
"105211611","WELD","ON","RECREATION","GOLF/COUNTRY CLUB","Y","Y"
"105202717","MONTROSE","ON","DINING","CASUAL DINING","Y","Y"
"100644466","DOUGLAS","ON","DINING","CASUAL DINING","Y","Y"
"101863332","DENVER","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101606069","ADAMS","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"101397600","SAN JUAN","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"107180080","JEFFERSON","ON","DINING","CASUAL DINING","Y","Y"
"105196161","DENVER","ON","DINING","FINE DINING","Y","Y"
"100898145","BOULDER","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"107340930","ARAPAHOE","ON","DINING","CASUAL DINING","Y","N"
"101610462","GRAND","ON","LODGING","FULL SERVICE LODGING","Y","Y"
"100898180","BROOMFIELD","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"101623722","DOUGLAS","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105211513","PITKIN","ON","LODGING","RESORT/CONVENTION","Y","Y"
"101793194","MESA","ON","DINING","CASUAL DINING","Y","Y"
"202374753","MESA","ON","CATERER","CATERING","Y","Y"
"101586322","DENVER","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105212388","ADAMS","ON","RECREATION","PRIVATE CLUB","Y","Y"
"105205606","PITKIN","ON","DINING","CASUAL DINING","Y","Y"
"107369909","GARFIELD","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105204488","SUMMIT","ON","DINING","CASUAL DINING","Y","Y"
"101397384","EL PASO","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105211302","JEFFERSON","ON","RECREATION","BILLIARD/BOWLING/ARCADE","Y","Y"
"201467059","KIT CARSON","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"201782360","ARAPAHOE","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"100655036","CLEAR CREEK","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"101947109","DOUGLAS","ON","DINING","FAST CASUAL","Y","N"
"101610351","PITKIN","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"100698143","DENVER","OFF","DRUG","CONVENTIONAL DRUG","Y","Y"
"105196562","SUMMIT","ON","DINING","CASUAL DINING","Y","Y"
"100793387","ARAPAHOE","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105204125","WELD","ON","DINING","CASUAL DINING","Y","Y"
"105201551","LARIMER","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"100441487","ARAPAHOE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107352408","LARIMER","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"205210745","ARAPAHOE","ON","DINING","CASUAL DINING","Y","Y"
"100511385","JEFFERSON","OFF","GROCERY","SUPERCENTER","Y","N"
"105207237","MINERAL","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101852108","LARIMER","ON","DINING","POLISHED CASUAL","Y","Y"
"101687221","ARAPAHOE","ON","DINING","CASUAL DINING","Y","Y"
"100793444","ARAPAHOE","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"102346947","ARAPAHOE","ON","DINING","CASUAL DINING","Y","Y"
"305194129","EAGLE","ON","BAR/NIGHTCLUB","IRISH PUB","Y","Y"
"100110453","PUEBLO","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101776835","LARIMER","ON","DINING","CASUAL DINING","Y","Y"
"101988248","ROUTT","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"205202063","LARIMER","ON","DINING","CASUAL DINING","Y","Y"
"203192661","EAGLE","ON","DINING","CASUAL DINING","Y","Y"
"101802218","EL PASO","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"107479073","SUMMIT","ON","RECREATION","OTHER ENTERTAINMENT","Y","Y"
"101525072","BOULDER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"205206346","EL PASO","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"301840115","MESA","ON","RECREATION","BILLIARD/BOWLING/ARCADE","Y","Y"
"105194281","GRAND","ON","DINING","FINE DINING","Y","Y"
"101522839","DOUGLAS","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"107455880","BOULDER","ON","RECREATION","THEATER","Y","Y"
"102378848","CHAFFEE","ON","DINING","CASUAL DINING","Y","Y"
"101397530","FREMONT","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"100109915","ARAPAHOE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"105204511","ADAMS","ON","RECREATION","PRIVATE CLUB","Y","Y"
"100792566","ADAMS","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"103852890","DENVER","ON","DINING","CASUAL DINING","Y","Y"
"105212311","WELD","ON","RECREATION","PRIVATE CLUB","Y","Y"
"101666646","JEFFERSON","ON","DINING","QUICK SERVICE RESTAURANT","Y","N"
"101424337","EL PASO","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"203970303","DENVER","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"205213399","EL PASO","ON","DINING","CASUAL DINING","Y","Y"
"105212291","EL PASO","ON","RECREATION","PRIVATE CLUB","Y","Y"
"105210979","JEFFERSON","ON","RECREATION","BILLIARD/BOWLING/ARCADE","Y","Y"
"105196282","BOULDER","ON","DINING","CASUAL DINING","Y","Y"
"105210760","JEFFERSON","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101397283","EL PASO","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"101776442","JEFFERSON","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"102711408","ARAPAHOE","ON","DINING","CASUAL DINING","Y","N"
"105529345","DOUGLAS","ON","DINING","POLISHED CASUAL","Y","Y"
"105194068","MESA","ON","DINING","CASUAL DINING","Y","Y"
"200110454","PUEBLO","OFF","GROCERY","SUPERETTE","Y","N"
"207477828","ADAMS","OFF","LIQUOR","LIQUOR SUPER STORE","Y","Y"
"205196419","GRAND","ON","DINING","CASUAL DINING","Y","Y"
"105201057","JEFFERSON","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"105210977","DENVER","ON","RECREATION","BILLIARD/BOWLING/ARCADE","Y","Y"
"201532837","ARAPAHOE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101955041","OTERO","OFF","EXTENDED MASTER OFF-PREMISE","DELI","N","N"
"201915525","EL PASO","ON","DINING","CASUAL DINING","Y","Y"
"303192205","JEFFERSON","ON","DINING","CASUAL DINING","Y","Y"
"103661219","MONTEZUMA","ON","BAR/NIGHTCLUB","SPORTS BAR","Y","Y"
"100110565","CHAFFEE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"101969377","LARIMER","ON","DINING","CASUAL DINING","Y","Y"
"100947527","LARIMER","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"101397619","GARFIELD","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"102245031","ARAPAHOE","ON","DINING","CASUAL DINING","Y","Y"
"100934285","EL PASO","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100898151","BOULDER","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"102020440","LARIMER","ON","DINING","FAST CASUAL","Y","Y"
"305196768","SAN MIGUEL","ON","DINING","CASUAL DINING","Y","Y"
"100663848","DENVER","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105202697","JEFFERSON","ON","DINING","CASUAL DINING","Y","Y"
"105192375","SAN MIGUEL","ON","LODGING","RESORT/CONVENTION","Y","Y"
"101849552","DOUGLAS","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105205305","EAGLE","ON","DINING","CASUAL DINING","Y","Y"
"100992324","MONTEZUMA","OFF","GROCERY","SUPERCENTER","Y","N"
"203893345","ARCHULETA","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101676815","DENVER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"201927500","MESA","ON","DINING","CASUAL DINING","Y","Y"
"101611504","MESA","ON","RECREATION","GOLF/COUNTRY CLUB","Y","Y"
"105211785","JEFFERSON","ON","RECREATION","GOLF/COUNTRY CLUB","Y","Y"
"105207977","GRAND","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101397496","CLEAR CREEK","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"100187013","GARFIELD","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105211542","WELD","ON","RECREATION","GOLF/COUNTRY CLUB","Y","Y"
"100766757","BOULDER","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"101745689","ADAMS","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"100448765","BOULDER","OFF","EXTENDED MASTER OFF-PREMISE","OTHER OFF-PREMISE","N","N"
"100793485","JEFFERSON","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"102275460","LARIMER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100768114","EL PASO","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105194236","BOULDER","ON","DINING","CASUAL DINING","Y","Y"
"107391597","JEFFERSON","ON","DINING","CASUAL DINING","Y","Y"
"100888114","MONTEZUMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105194640","PUEBLO","ON","DINING","CASUAL DINING","Y","Y"
"105194091","WELD","ON","DINING","CASUAL DINING","Y","Y"
"105211540","WELD","ON","RECREATION","GOLF/COUNTRY CLUB","Y","Y"
"102031244","SUMMIT","ON","DINING","CASUAL DINING","Y","Y"
"207503466","ADAMS","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101397513","PUEBLO","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"103782882","ADAMS","ON","BAR/NIGHTCLUB","SPORTS BAR","Y","Y"
"101397301","EL PASO","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"102048882","BOULDER","ON","DINING","CASUAL DINING","Y","N"
"105206843","ADAMS","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"207351907","DENVER","ON","DINING","CASUAL DINING","Y","N"
"103877449","DENVER","ON","DINING","CASUAL DINING","Y","Y"
"100898174","BOULDER","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105206692","ARAPAHOE","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"201752611","ARAPAHOE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"201813835","DENVER","ON","BAR/NIGHTCLUB","CASUAL NIGHTCLUB","Y","Y"
"303848688","LARIMER","ON","DINING","CASUAL DINING","Y","Y"
"102556381","ROUTT","ON","DINING","FINE DINING","Y","Y"
"102014545","MESA","ON","LODGING","FULL SERVICE LODGING","Y","Y"
"107418896","MESA","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"100634203","EL PASO","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101423527","EL PASO","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"101977525","PUEBLO","ON","BAR/NIGHTCLUB","SPORTS BAR","Y","Y"
"103727483","SUMMIT","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"201932136","BOULDER","ON","DINING","CASUAL DINING","Y","Y"
"101422801","EL PASO","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"107004324","DENVER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107379709","GRAND","OFF","LIQUOR","LIQUOR SUPER STORE","Y","Y"
"105196666","LARIMER","ON","DINING","CASUAL DINING","Y","Y"
"101950874","HUERFANO","ON","DINING","CASUAL DINING","Y","Y"
"305205313","LARIMER","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101958679","LINCOLN","ON","DINING","CASUAL DINING","Y","N"
"105192933","LA PLATA","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101424313","PROWERS","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"102319530","ARAPAHOE","ON","DINING","CASUAL DINING","Y","Y"
"105526604","WELD","ON","DINING","CASUAL DINING","Y","Y"
"101952693","ROUTT","NR","NON RETAIL","CLIENT INTERNAL","N","N"
"102003609","ARCHULETA","ON","DINING","CASUAL DINING","Y","Y"
"200110634","DELTA","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"105202779","MESA","ON","DINING","CASUAL DINING","Y","Y"
"101424155","TELLER","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105193859","WELD","ON","CATERER","FOOD SERVICE","Y","Y"
"103653677","EL PASO","ON","DINING","CASUAL DINING","Y","Y"
"201821565","GUNNISON","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"105194409","MESA","ON","DINING","CASUAL DINING","Y","Y"
"102056539","ADAMS","OFF","GROCERY","SUPERCENTER","Y","N"
"100898181","BROOMFIELD","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105213558","JEFFERSON","ON","RECREATION","GOLF/COUNTRY CLUB","Y","Y"
"101795739","DOUGLAS","ON","DINING","CASUAL DINING","Y","Y"
"100309250","DENVER","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"205202643","PITKIN","ON","DINING","CASUAL DINING","Y","Y"
"102196801","BOULDER","ON","RECREATION","THEATER","Y","Y"
"305203956","DOUGLAS","ON","DINING","CASUAL DINING","Y","Y"
"305196273","ARAPAHOE","ON","DINING","CASUAL DINING","Y","Y"
"105206380","DENVER","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101881292","DENVER","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"102339837","JEFFERSON","ON","DINING","CASUAL DINING","Y","N"
"102036068","ADAMS","ON","DINING","CASUAL DINING","Y","Y"
"200852987","KIT CARSON","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105204412","GARFIELD","ON","BAR/NIGHTCLUB","SPORTS BAR","Y","Y"
"100448078","LARIMER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"201974158","ARAPAHOE","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"100322094","EL PASO","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101783978","DENVER","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"201867687","SUMMIT","ON","DINING","CASUAL DINING","Y","Y"
"102572685","WELD","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105202905","BOULDER","ON","DINING","CASUAL DINING","Y","Y"
"105207086","WELD","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"105194712","BOULDER","ON","DINING","CASUAL DINING","Y","Y"
"101422835","JEFFERSON","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"100934276","LARIMER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105211802","DOUGLAS","ON","RECREATION","GOLF/COUNTRY CLUB","Y","Y"
"103683426","DOUGLAS","ON","LODGING","FULL SERVICE LODGING","Y","N"
"105194514","DELTA","ON","DINING","CASUAL DINING","Y","Y"
"105207165","LAS ANIMAS","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"100397965","SUMMIT","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102594023","ROUTT","ON","DINING","CASUAL DINING","Y","Y"
"105207999","BOULDER","ON","DINING","FINE DINING","Y","Y"
"101584972","KIT CARSON","ON","DINING","FAST CASUAL","Y","Y"
"105196200","ARAPAHOE","ON","BAR/NIGHTCLUB","SPORTS BAR","Y","Y"
"105528617","JEFFERSON","ON","DINING","CASUAL DINING","Y","Y"
"107404177","ADAMS","ON","LODGING","FULL SERVICE LODGING","Y","Y"
"107329852","DOLORES","ON","DINING","CASUAL DINING","Y","Y"
"105212265","ADAMS","ON","RECREATION","PRIVATE CLUB","Y","Y"
"102063973","DENVER","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105201878","GRAND","ON","DINING","CASUAL DINING","Y","Y"
"105206996","GARFIELD","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"102019312","EAGLE","ON","BAR/NIGHTCLUB","SPORTS BAR","Y","Y"
"105204779","LAKE","ON","DINING","CASUAL DINING","Y","Y"
"105206502","GARFIELD","ON","DINING","CASUAL DINING","Y","Y"
"102267946","EL PASO","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101863614","EL PASO","ON","DINING","CASUAL DINING","Y","Y"
"105194419","MESA","ON","DINING","CASUAL DINING","Y","Y"
"102209471","EL PASO","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102501351","DENVER","ON","DINING","CASUAL DINING","Y","Y"
"101743039","ARAPAHOE","OFF","GROCERY","SUPERCENTER","Y","N"
"105201997","DENVER","ON","DINING","CASUAL DINING","Y","Y"
"101678523","EL PASO","OFF","GROCERY","SUPERCENTER","Y","N"
"102239702","LARIMER","ON","RECREATION","GOLF/COUNTRY CLUB","Y","Y"
"105207953","DENVER","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101397324","WELD","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105530332","PUEBLO","ON","DINING","CASUAL DINING","Y","Y"
"205205564","DENVER","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"100793785","ARAPAHOE","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105206511","EL PASO","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"105206416","JEFFERSON","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"202236171","ADAMS","ON","DINING","FINE DINING","Y","Y"
"105202911","JEFFERSON","ON","DINING","CASUAL DINING","Y","N"
"105212682","BOULDER","ON","RECREATION","PRIVATE CLUB","Y","Y"
"101980328","ROUTT","ON","DINING","CASUAL DINING","Y","Y"
"101861594","DOUGLAS","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"100949314","MONTROSE","OFF","GROCERY","SUPERCENTER","Y","N"
"107342239","DOUGLAS","ON","DINING","FINE DINING","Y","Y"
"107039701","ARAPAHOE","ON","DINING","CASUAL DINING","Y","Y"
"101424260","ARCHULETA","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"101761271","BROOMFIELD","ON","DINING","CASUAL DINING","Y","Y"
"101687133","ADAMS","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105202052","EAGLE","ON","DINING","CASUAL DINING","Y","Y"
"107231484","DENVER","OFF","MASS MERCHANDISER","CONVENTIONAL MASS MERCH","Y","N"
"100792789","DENVER","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"100634162","ARAPAHOE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101944621","BOULDER","ON","DINING","CASUAL DINING","Y","Y"
"101424098","DENVER","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"100425627","ARAPAHOE","OFF","GROCERY","SUPERCENTER","Y","N"
"207398653","ADAMS","ON","DINING","CASUAL DINING","Y","N"
"100538473","MESA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107291108","DOUGLAS","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"101604362","JEFFERSON","ON","RECREATION","PRIVATE CLUB","Y","Y"
"100301014","DENVER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105210724","DENVER","ON","BAR/NIGHTCLUB","SPORTS BAR","Y","Y"
"205202766","PUEBLO","ON","DINING","CASUAL DINING","Y","Y"
"205194140","BOULDER","ON","DINING","FINE DINING","Y","Y"
"100423185","ARAPAHOE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102159233","ADAMS","ON","DINING","CASUAL DINING","Y","N"
"201771217","GARFIELD","ON","DINING","CASUAL DINING","Y","Y"
"105528815","EL PASO","ON","DINING","CASUAL DINING","Y","Y"
"100110459","PUEBLO","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"100465308","DENVER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107484399","GARFIELD","ON","DINING","CASUAL DINING","Y","N"
"201905330","PITKIN","ON","DINING","CASUAL DINING","Y","Y"
"100872724","ARAPAHOE","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105205036","JEFFERSON","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"103921437","ADAMS","ON","RECREATION","OTHER ENTERTAINMENT","Y","N"
"101397581","LARIMER","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"205527202","ARAPAHOE","ON","DINING","FINE DINING","Y","Y"
"101921781","GUNNISON","ON","DINING","CASUAL DINING","Y","Y"
"101424381","DENVER","OFF","LIQUOR","WINE SPECIALTY STORE","Y","Y"
"305194336","PITKIN","ON","DINING","CASUAL DINING","Y","Y"
"103874232","ROUTT","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"105202071","EAGLE","ON","DINING","FINE DINING","Y","Y"
"101397595","EL PASO","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"101930230","HUERFANO","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"301424011","LARIMER","ON","DINING","CASUAL DINING","Y","Y"
"100485029","ARAPAHOE","OFF","MASS MERCHANDISER","CONVENTIONAL MASS MERCH","Y","N"
"105204419","JEFFERSON","ON","DINING","CASUAL DINING","Y","Y"
"102143609","ARAPAHOE","ON","DINING","CASUAL DINING","Y","Y"
"100110040","JEFFERSON","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"105205593","EL PASO","ON","BAR/NIGHTCLUB","CASUAL NIGHTCLUB","Y","Y"
"105211764","BOULDER","ON","RECREATION","GOLF/COUNTRY CLUB","Y","Y"
"101397575","PITKIN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"202168127","WELD","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"105211519","MONTROSE","ON","DINING","CASUAL DINING","Y","Y"
"201941778","ARAPAHOE","ON","DINING","CASUAL DINING","Y","N"
"107474972","EL PASO","OFF","LIQUOR","CONVENTIONAL LIQUOR","Y","Y"
"202196821","DENVER","ON","RECREATION","THEATER","Y","Y"
